localidade,tipo,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
Localidade 2,Tipo 1,0.672355339917974,0.5948125469159276,2456.510384526728,2245.478920824009,1573.0208898926912,0,0,3,134.0,220600
Localidade 1,Tipo 2,0.3132450860147672,0.2572016721719025,1348.091097183259,4007.853846338327,1442.3000747369597,1,0,3,113.0,503700
Localidade 2,Tipo 2,0.9075589402493032,0.9478386966949984,3379.7429508408472,4303.16831248719,4787.402209347759,1,0,4,186.0,323200
Localidade 3,Tipo 2,0.134235971266592,0.1863928514082063,4185.433049542348,3526.956569470732,189.2177022751796,0,0,33,124.0,644300
Localidade 4,Tipo 2,0.7154139992367876,0.3249868214376011,2504.3389397949763,3323.537272545432,1060.8165734888391,0,0,5,65.0,359400
Localidade 1,TIPO 1,0.9557948076851324,0.4642484101835303,2618.8379678213164,616.6283356912699,845.9965136086945,0,0,29,154.0,598200
Localidade 3,Tipo 2,0.9752668271398388,0.6441892813003763,,389.1599132495109,540.1478999580511,0,0,27,128.0,766500
Localidade 2,Tipo 1,0.7927660462927504,0.3408861633287775,2142.2919304598527,786.8118399439629,1264.2246920199518,0,0,7,96.0,215300
Tipo 2,Tipo 1,0.3612031522082307,0.4927106913502158,376.6369860923068,874.8548938006721,1409.3391374389412,0,0,48,125.0,568900
Localidade 1,Tipo 2,0.1786599132708,0.6430205931868878,2903.642709026845,1753.0076393249626,2816.187608645968,1,0,20,191.0,363500
Localidade 3,Tipo 1,0.3304230570871773,0.7531763309517168,2407.0117020220664,1302.4533525711536,2431.315225829929,0,0,25,81.0,913200
Localidade 4,Tipo 2,0.7778743260234835,0.5390997096628708,4692.00960670192,2281.7377986985034,876.5711846662409,0,0,17,208.0,292600
Localidade 4,Tipo 2,0.3137179566416956,0.0806617229267866,2719.342717336057,186.96338880806056,2573.615027235728,0,0,13,94.0,325300
Localidade 4,Tipo 2,0.22743300781671,0.4145427844628897,913.2803436629677,2139.397116637902,1305.0600614977666,0,0,2,124.0,387900
Localidade 3,Tipo 1,0.3488106540667502,0.5757152388991951,684.732728793206,988.049340461772,2239.213842548214,0,0,38,204.0,718700
Localidade 1,Tipo 2,0.732317041664082,0.6373791562823989,2369.875083363979,2183.7226877257613,1537.784789611894,0,0,10,124.0,486300
Localidade 2,Tipo 1,0.7061073898071315,0.9202138723754794,4123.817674458311,2452.3660758449423,3110.844073639262,1,0,4,102.0,196200
Localidade 4,Tipo 2,0.9954081710830796,0.4186394865451414,5132.942250186549,4757.206495816215,1899.236274726321,0,0,13,140.0,305900
Localidade 3,Tipo 1,0.8556262005984113,0.4202036891726298,2635.5141581173707,2154.2675652745484,2004.701433603496,0,0,31,131.0,796000
Localidade 4,Tipo 1,0.1614562676592513,0.242728631781964,1306.7831038014951,1312.533744719775,544.8617275126667,0,0,27,82.0,494700
Localidade 4,Tipo 2,0.2896343372992098,0.6123264266708921,2793.474672031461,2561.910775495377,2365.457117096368,0,0,7,90.0,341800
Localidade 4,Tipo 2,0.2206479474638867,0.9114201593397648,5439.889785866686,4193.038344532241,1962.354067743222,1,0,7,175.0,308100
Localidade 3,Tipo 1,0.0412147502310932,0.3281570663376799,3958.257053700407,2962.371932857925,1566.3054951970146,0,0,40,75.0,645000
Localidade 2,Tipo 2,0.0940423198771776,0.208163422515122,532.6773017054026,6974.047628982297,6282.954755866202,0,0,12,148.0,327100
Localidade 4,Tipo 2,0.3131814382959845,0.7780311729864537,4384.821503069317,2966.111073428241,2772.8155361795493,1,0,19,215.0,245000
,Tipo 2,0.0821347650031677,0.253818535107763,640.7381501161314,627.8597182573136,173.30696648605496,0,0,10,60.0,371900
Localidade 3,Tipo 2,0.2180225540978094,0.402248057960097,2062.543275543829,1217.2626982762522,1944.9700652022664,0,0,37,109.0,561000
Localidade 4,tipo 2,0.6272442780425957,0.8528953660493511,6797.189225059297,2397.199876632102,3799.964453620751,1,0,22,182.0,229500
Localidade 4,Tipo 2,0.9983199989546346,0.853293586274434,8493.863809024862,4914.28970119739,4691.8311734881045,0,0,12,132.0,310300
Localidade 2,Tipo 1,0.8098441704976919,0.2408457167727704,1136.9019996534014,906.667026351028,2227.816667018559,0,0,2,143.0,232400
,Tipo 1,0.5952726162457129,0.1154893031933805,3871.383567605938,5610.273134120497,1323.960621625605,0,0,16,61.0,729700
Localidade 1,Tipo 2,0.0765207986407634,0.3646453641764684,2488.3892764162224,3745.338915693812,3241.380016787344,1,0,8,132.0,451000
Localidade 4,Tipo 2,0.6562104454815606,0.8902853286662453,7266.610875512576,2839.331932325597,4116.911525740728,1,0,15,143.0,263800
Localidade 3,Tipo 1,0.9953633825875832,0.0921330102021236,4234.115181344216,638.6762170502952,5105.991708562989,0,0,33,98.0,793000
Localidade 4,Tipo 2,0.0479775078866582,0.1067536656101931,1835.7936372533663,1085.8800749693703,1389.4767839951846,0,0,3,160.0,378300
Localidade 3,Tipo 1,0.3947303436884593,0.9422842004081448,3693.7392588300418,1319.2990551840232,2346.111720177795,0,0,39,205.0,664400
Localidade 2,Tipo 3,0.40669839855762,0.8135108549405852,4322.431125303699,1255.850217217673,1742.6126362920304,1,0,5,105.0,324000
Localidade 1,,0.1885825833431162,0.3337166790024113,1471.7048534837616,3772.255030527957,2684.1881893242203,1,0,15,203.0,398800
Localidade 3,Tipo 1,0.6554613809986574,0.1182625162440357,1193.1937639893586,3247.521455590772,2161.177043123975,0,0,42,58.0,618200
Localidade 3,Tipo 1,0.2606549381307069,0.0767843628172265,,4330.861419584418,,0,0,16,142.0,1083600
localidade 2,Tipo 1,0.540496420482619,0.4196107278702887,263.9259402037835,3410.796620666617,1830.5685960934272,1,0,2,173.0,213400
Localidade 1,Tipo 2,0.0464442104281277,0.1394996353999557,3748.720987025353,5970.294132862535,1718.5287203764733,1,0,5,61.0,479000
Localidade 4,Tipo 2,0.997016692643422,0.9931963157409188,9733.44309571797,5699.450783205413,5854.673341367475,0,0,11,60.0,316500
Localidade 3,Tipo 1,0.1001958159820295,0.7933234173300134,3971.524691354273,642.7159462532945,4709.473253416053,0,0,41,150.0,652200
Localidade 2,Tipo 1,0.2903117428022506,0.5714202933156771,2922.489118260949,2975.2191464495213,2464.8555718038315,1,0,5,130.0,190300
Localidade 4,tipo 2,0.0258201754638506,0.6793548310292952,3296.468476591513,1511.618168940518,,0,0,8,81.0,338600
Localidade 4,Tipo 2,0.735287061669582,0.6459274427245772,5550.897581382861,1719.9394601109104,1654.2658578645965,1,0,12,227.0,281700
Localidade 4,Tipo 1,0.9524466072041264,0.6576377026898667,6585.576571453941,3890.8594685214216,2983.0424401214764,0,0,14,90.0,598400
Localidade 3,Tipo 2,0.1593537001126703,0.7005936158683155,2915.533353837852,756.8961431544454,4208.424840206875,0,0,37,126.0,571700
Localidade 3,Tipo 2,0.9759516740946336,0.5736252516790576,3890.314011016125,454.71009979304,415.2014533306386,0,0,41,158.0,555500
Localidade 1,Tipo 1,0.7853129698993666,0.3245268870414659,4348.25169365828,2788.283823494732,1360.4185689014091,0,0,5,58.0,891800
Localidade 4,Tipo 2,0.1340767897968785,0.2094918354908205,1321.2456341115603,1008.8530835249544,,0,0,8,197.0,361300
Localidade 2,Tipo 1,0.6061889630247598,0.1323572698490349,2015.5071803820877,3158.750110402422,3337.3437379992483,0,0,2,,223200
,Tipo 1,0.8288374900477764,0.4987676044695858,,1681.054700702063,1534.2680464594591,0,0,27,137.0,873400
Localidade 1,Tipo 2,0.9138209274008458,0.3025557878930004,,2271.778907398086,1149.1560099906687,0,0,12,,475700
Localidade 2,Tipo 1,0.7733882490965369,0.6134281680712564,2152.1378423304755,1644.0738164179768,1757.385367202856,1,0,4,190.0,195100
Localidade 2,Tipo 1,0.9363507721169488,0.1780360437503875,1383.642564271572,1372.742395228676,3429.000931925331,0,0,9,84.0,203100
localidade 4,Tipo 2,0.5103566506428014,0.2281224395971456,1375.1675940224045,2315.143194874664,2242.9597929848337,0,0,2,87.0,377400
Localidade 1,tipo 2,0.6861934261417845,0.2532851361920283,3877.975841197368,4000.248594166897,804.6859158577778,0,0,1,171.0,586600
Localidade 2,Tipo 1,0.7372794470557859,0.0702216219474186,905.4884283457732,2739.3957399187548,3755.576846984536,0,0,9,78.0,202400
localidade 2,Tipo 1,0.1140044389571052,0.9393821947423426,6800.766719164289,4441.469881445983,4786.367198911819,1,0,9,200.0,175900
Localidade 3,Tipo 1,0.2340283972278374,0.9092943313073764,4191.05296192778,1284.47651842052,3583.811299635161,0,0,43,75.0,598300
Localidade 2,Tipo 1,0.3936323431256447,0.7516293397003128,3774.941719471454,1270.0757327857386,1418.6282031547605,1,0,4,114.0,197900
Localidade 3,Tipo 4,0.7436339057386963,0.8760838380558633,919.8030080289078,2232.0372908299983,1939.0207113961571,0,0,38,160.0,553000
Localidade 4,Tipo 1,0.8392045975484492,0.1896903198056204,2669.3987879925444,5113.87758071883,1804.6603477850183,0,0,9,174.0,657800
Localidade 1,Tipo 2,0.7517930509613412,0.2579463756916759,4482.808553919338,3500.2605427167746,1462.335671838813,0,0,8,192.0,507500
Localidade 3,Tipo 1,0.1615626134958401,0.2120056692486641,3816.619767023806,3186.316779059746,506.61853811251945,0,0,48,69.0,547000
Localidade 4,Tipo 2,0.1463831892355196,0.6967190294486862,3241.890776045862,1942.8100238346608,1713.583735135304,0,0,6,88.0,349300
Localidade 2,Tipo 2,0.064476746363619,0.9963067423962144,7390.124472993746,5134.423485986597,5516.94173455982,1,0,3,111.0,329700
Localidade 4,Tipo 2,0.4797316377129037,0.0255761710964179,1352.475041408382,1772.1160871060129,4090.751839662029,0,0,8,69.0,340200
Localidade 2,Tipo 1,0.7994524403074856,0.2667152288815506,1397.8092086374106,804.9953421527973,1949.127371541293,0,0,3,131.0,230300
Localidade 2,Tipo 1,0.2210880798864755,0.5357587720740895,3150.638515466536,3740.174303447263,3243.120781916961,1,0,5,120.0,191300
Localidade 3,Tipo 1,0.6134165814654794,0.4621313902842399,222.32898305012367,3413.684744593628,2297.062341546199,0,0,36,75.0,750200
Localidade 1,Tipo 2,0.1875821367585869,0.9257931323845532,5513.214808028522,2462.9207695793853,712.5047612675621,0,0,3,87.0,570400
Localidade 1,Tipo 2,0.5472872500635133,0.9211956739920264,4493.416498694548,1457.103891670006,3873.973002375834,0,0,14,185.0,454800
Localidade 1,Tipo 1,0.4755364452191758,0.5569069619955952,2243.3131006485414,1229.5395519332856,1392.3711722530622,1,0,12,125.0,716100
Localidade 7,Tipo 1,0.6415221756817058,0.5088602367990416,3385.8294840565413,2840.76203887572,414.1972218006454,0,0,2,111.0,980800
Localidade 4,Tipo 2,0.8632097961271603,0.0016839385222431,3003.1063167545194,5534.479960629051,3699.752834593133,0,0,8,124.0,332500
Localidade 3,Tipo 1,0.907946599186526,0.9940111205809778,1473.0177977939802,3840.0565966618583,3950.6179543709295,0,0,32,74.0,780800
Localidade 4,Tipo 2,0.2948782349607149,0.7813687528496689,,3139.9056654477827,2586.789359957784,1,0,13,80.0,273800
,Tipo 2,0.3525862968428686,0.6984499541544704,3081.9886988112294,645.3287437790374,3056.5968439791877,1,0,9,137.0,462300
Localidade 4,Tipo 1,0.2812502400026309,0.5197591228708781,1996.9133354243368,2343.289993407694,1914.896005329652,0,0,8,191.0,671000
Localidade 4,Tipo 1,0.8423488737663949,0.0698734191330353,2618.8911735430365,5248.004583876615,2997.76987060468,0,0,18,154.0,555000
Localidade 1,Tipo 2,0.6457275204002049,0.4143306526770947,3226.3330106750805,3440.029637250637,1292.3552466296028,0,0,8,62.0,509600
Localidade 2,Tipo 2,0.853965064024243,0.7805159094138864,2096.7472331181443,2797.214072879396,3561.14951271566,1,0,2,128.0,333600
Localidade 1,Tipo 2,0.4974695477993154,0.659435823585201,3191.696808548343,1031.7360667863377,1669.8275689495174,0,0,12,66.0,481000
Localidade 1,Tipo 2,0.9558488756663016,0.7257941786585839,37.932408198953496,1487.0582062645733,3188.178636186822,0,0,8,112.0,539300
Localidade 4,Tipo 1,0.7187691190643773,0.8731637412614911,7604.648952914791,2949.949983260216,3909.643962472038,1,0,17,172.0,508500
Localidade 4,Tipo 2,0.5782487768629692,0.8239519121788749,6247.600688033481,2029.9822040635197,3666.0830228326927,1,0,2,162.0,332900
Localidade 2,Tipo 1,0.0342802263719521,0.0540627087136486,2070.546545266211,,,0,0,0,175.0,230900
Localidade 2,Tipo 1,0.1507322729013932,0.7454284178896652,4941.357102821063,3699.1605010448975,3694.473058192717,1,0,10,119.0,175200
Localidade 2,Tipo 1,0.365609359926424,0.077430890419327,3429.9161332398007,5526.386854193181,5121.108290877109,0,0,1,88.0,227100
Localidade 3,Tipo 1,0.1557061820810268,0.8889394938592932,4363.584930503899,1151.363672283088,4275.891112348589,0,0,3,175.0,1393400
Localidade 1,Tipo 2,0.8111880820458076,0.120472925104126,5576.351780713046,4342.50088492406,2413.5616255642585,0,0,8,185.0,502100
Localidade 3,Tipo 1,0.8944404081321708,0.2224312238061444,3030.8293797303327,1084.2667577800464,3809.489761639779,0,0,41,172.0,639700
Localidade 1,Tipo 2,0.5477511960293217,0.6572047810837391,3473.6495363139948,1531.7465303546314,1348.866896661288,0,0,8,78.0,511300
Localidade 4,Tipo 2,0.259672910668438,0.5016608084774217,1718.0991071636854,2143.8251778898634,2059.86538945906,0,0,6,141.0,348000
Localidade 3,Tipo 2,0.4489687055948185,0.1030966382038871,1835.584187611463,4420.396725551565,90.8978235348426,0,0,50,151.0,417500
Localidade 2,,0.3888013924277402,0.799191107765183,4239.20271952693,1372.4239495690815,1754.304405083691,1,0,7,143.0,187300
,Tipo 2,0.1323920526791133,0.4386584264104179,1906.0323320899247,5038.241958697819,4489.6317792056025,1,0,10,114.0,291000
Localidade 4,Tipo 1,0.1050174603420005,0.0278094775723671,2723.9905574208324,1998.4538188366955,2196.930917645828,0,0,15,131.0,588400
Localidade 1,TIPO 2,0.7674925687896416,0.4215180422874073,3561.486949784105,2389.963433456417,1201.577813117941,0,0,3,148.0,557100
Localidade 5,Tipo 1,0.2348477777902304,0.1782204031735996,3588.4477548033296,3338.6807022733183,1197.2627546033702,0,0,12,105.0,1185500
Localidade 4,tipo 2,0.1218842592854906,0.3637945112786465,259.7104063684603,1737.2526090900442,847.7352320265929,0,0,8,179.0,367500
localidade 1,Tipo 1,0.6295910541165333,0.1085233325964917,4166.2380103030055,5429.112535547965,1409.3124797672629,0,0,14,85.0,757500
Localidade 6,TIPO 1,0.4816170357484075,0.2685533755988203,1204.6436160659764,3172.5741278711125,1172.8738553346195,0,0,31,142.0,817100
Localidade 2,Tipo 2,0.2626714177509374,0.726179253275845,4205.10393432485,2599.0842041996307,2558.9511355431214,1,1,3,63.0,254500
,Tipo 1,0.3575057784553915,0.4344983330035149,2200.6855818661543,2792.882225426188,1012.402399820718,0,0,8,97.0,686100
Localidade 3,,0.3394479242486329,0.0017362381858929,3326.172614479185,5119.108929202159,1426.640678883468,0,0,24,100.0,742800
Localidade 1,Tipo 1,0.2376417399222721,0.6092079658247729,2340.892858571954,1622.3425422847845,3313.7491223287598,1,0,0,156.0,868200
Localidade 1,Tipo 2,0.1640750934556807,0.1061807296879192,3271.1008411224875,5903.659905597913,552.6325791039537,1,0,8,120.0,472400
Localidade 2,Tipo 1,0.3297228071901368,0.8664259985016629,5077.685581084076,2182.837085893911,2647.8702275629234,1,0,4,64.0,195100
Localidade 2,Tipo 1,0.8826011758600205,0.7911927624741187,2015.583228616566,2875.2662181798887,3813.348382036292,1,0,2,110.0,201300
Localidade 3,Tipo 1,0.721423036075435,0.4752334749396112,1228.1075625694384,2688.5482655527658,2552.3277613004093,0,0,42,177.0,617900
Localidade 3,Tipo 2,0.4394082501779006,0.9162198013165368,3277.3007860691587,847.6446326314347,1841.0042008805212,0,0,19,71.0,844300
LOCALIDADE 1,Tipo 2,0.2183730625911357,0.720396589858809,3453.2515084562942,1888.0188475307623,2219.7187464650265,1,0,11,107.0,428100
Localidade 3,Tipo 2,0.3574955349584583,0.2676804544482166,2389.1268652363924,2554.995564185582,1048.823380939064,0,0,32,200.0,632100
Localidade 4,Tipo 2,0.5437063462264373,0.1767762464967135,762.9884302725789,2384.779507720872,2827.436942639443,0,0,24,119.0,255300
Localidade 3,Tipo 1,0.0833447280278686,0.0064168989641687,5506.832880090347,5385.96899420856,1868.072134305645,0,0,39,109.0,657300
Localidade 1,Tipo 2,0.156275187545735,0.1399831117628031,3023.287174080478,5626.684890101678,870.9427295767414,1,0,13,134.0,425400
Localidade 1,Tipo 2,0.84457963201411,0.1190619157159836,5876.920138719281,4232.307039969052,2709.898161496145,0,0,2,149.0,557300
Tipo 2,Tipo 1,0.8578462571501555,0.6430711180891182,1327.3755505066854,1442.463990736069,2399.623086057429,1,0,13,155.0,167900
localidade 4,Tipo 2,0.8921225733989363,0.8074751073872514,7608.311876754762,3763.03722290094,3721.74094257058,1,0,6,230.0,313600
Localidade 4,Tipo 1,0.7223307309177811,0.2648347150141129,2063.181276352703,3896.958231271143,1370.062455522074,0,0,8,59.0,677200
Localidade 3,Tipo 1,0.7854107594669317,0.5226114815781846,1918.2632930865727,,1765.285274244361,0,0,28,66.0,850000
Localidade 1,Tipo 2,0.5369741602934689,0.895841874911891,4484.569529213463,1443.5813469068446,3644.750652675508,0,0,3,85.0,552700
Localidade 2,Tipo 1,0.8244554253917169,0.7868142593769129,2341.8043357089173,2917.586144590941,3300.860625181105,1,0,3,87.0,196900
Localidade 1,Tipo 2,0.4203195289346804,0.5341877501145705,1721.3853549859496,1182.1622031244665,1934.3936702252288,1,0,22,,353200
Localidade 2,Tipo 1,0.1067792389485113,0.4229197026950699,1688.618103084817,5336.0502944438485,4790.247236564581,1,0,12,125.0,169400
Localidade 1,TIPO 2,0.656322790687158,0.0746179099936198,4593.233944918519,5525.500447519022,1800.320362739415,0,0,10,170.0,487700
Localidade 1,Tipo 1,0.4947251967063376,0.0471406507853283,3844.8310786371326,6107.045330076515,1374.9129131374527,0,0,20,82.0,673400
Localidade 1,Tipo 2,0.4343404443664235,0.2152575237291399,2080.642275048108,4361.505814329977,,1,0,17,102.0,392800
Localidade 3,Tipo 2,0.1872384203124267,0.6958594271018905,2671.1241424277964,901.2015521292576,3946.754059298203,0,0,32,185.0,637900
Localidade 1,Tipo 2,0.9653911813004186,0.1446557557876169,5816.025500753875,3738.207503705065,2807.839020403397,0,0,4,106.0,538400
Localidade 1,Tipo 2,0.8730552027529401,0.3629166142773162,3716.8454471682176,1918.8374709993336,,0,0,12,218.0,491200
Localidade 3,Tipo 1,0.2440760467854,0.0142361133319903,4031.265321383849,4963.717084599821,2150.0835475414237,0,0,27,121.0,865700
Localidade 3,Tipo 2,0.5053155318444598,0.7227321503648007,2348.5703753510847,1949.582242449872,923.7940271280308,0,0,31,,655400
Localidade 2,tipo 1,0.2330583411096713,0.6777207299752017,4047.271707558565,2988.751358308888,,1,1,1,112.0,159000
Localidade 1,tipo 2,0.1362144471171457,0.5899660641362594,2730.896567875836,1806.827839057008,3283.6741226194536,1,0,10,87.0,436000
Localidade 4,Tipo 1,0.6798490544897885,0.5142877998470692,4136.864660229185,1569.9496348719726,447.6022996219917,0,0,16,174.0,613200
Localidade 4,Tipo 2,0.0757349945144552,0.4523362861836495,1065.571060613344,824.846208462961,1840.050602858116,0,0,8,133.0,355300
Localidade 3,tipo 1,0.477720579741402,0.5025286722171769,915.1893577141292,2024.7736794204652,1590.1482518001517,0,0,30,112.0,838900
Localidade 3,Tipo 2,0.6002004068745506,0.8237194719039128,2164.248390971374,1201.6691170436725,463.9393393727984,0,0,30,230.0,693400
Localidade 3,TIPO 1,0.2756613478124812,0.7546587578863503,2605.9965539045947,776.1211517702181,2972.753402707993,0,0,40,110.0,664100
LOCALIDADE 1,Tipo 2,0.0749332420314263,0.2250577637004078,2995.255590833093,5132.009734175085,2036.360240733745,1,0,10,210.0,435100
Localidade 2,Tipo 1,0.0554122677846723,0.3566221933215882,1009.2315913114044,6156.009905306172,5584.174642062515,0,0,7,112.0,212900
Localidade 4,Tipo 2,0.7468063104445772,0.2702158802266046,2272.000020132018,3954.1429027529466,1178.2096214332057,0,0,26,154.0,240700
Localidade 6,Tipo 3,0.482676854753973,0.4199912077687554,481.61828202368247,3421.850870946762,2403.952344172564,1,0,6,92.0,198600
Localidade 1,Tipo 2,0.1324196527776354,0.0260128352071589,4126.858648887914,6765.33166837502,797.1573478233911,1,0,10,222.0,450200
LOCALIDADE 4,Tipo 2,0.3795872146141288,0.2704966134863744,2545.860885974089,1823.1408006701815,1924.6622251200404,0,0,11,128.0,318800
Localidade 3,Tipo 1,0.4442564162679413,0.646328156786876,1389.2297849956933,2172.842808203708,1898.5135659763744,0,0,1,148.0,1433100
LOCALIDADE 1,Tipo 1,0.261636265052536,0.7090329084198441,3234.9156836241305,1457.891383363978,2540.626106621677,1,0,19,151.0,618300
Localidade 2,Tipo 1,0.3524831652540081,0.3179404503170556,1905.830208681445,4729.510564049579,3906.352188409736,1,0,3,205.0,195800
Localidade 4,Tipo 2,0.417483911195739,0.2871357605974428,2416.3706029170203,2128.5619228623264,1641.9488933559894,0,0,5,141.0,353600
Localidade 1,Tipo 2,0.2937252223741015,0.2775561345079951,1179.5713096827817,3855.285888225795,1718.6647533776952,1,0,2,149.0,510300
Localidade 2,Tipo 2,0.2478924741052939,0.8148614007848667,5009.026862436415,2779.145240740725,2998.4057524434943,1,0,4,141.0,322600
LOCALIDADE 2,TIPO 1,0.4125516793362941,0.1304586626461191,2903.127146792928,4884.32147323617,4413.712348742178,0,0,6,204.0,210100
Localidade 1,Tipo 2,0.9908936888482288,0.638007967782848,962.736140139034,562.4783583406657,,0,0,5,162.0,568300
Localidade 2,Tipo 1,0.9119326777027214,0.3251702130590497,2237.6700781023637,211.292304390618,2250.554055047751,0,0,4,101.0,228300
Localidade 2,Tipo 1,0.4006116888284731,0.2397678368658168,2014.940126060288,4709.41090509729,3813.3734102711455,0,0,4,112.0,213700
Localidade 3,Tipo 1,0.9199425213613912,0.6497895455943988,3527.9602583938536,494.4789439485022,551.6983505723343,0,0,19,162.0,1123200
Localidade 1,Tipo 2,0.4233765598018623,0.140457072600617,2701.178400108906,5099.550957874209,359.2561483609753,1,0,11,113.0,451300
Localidade 2,Tipo 1,0.7759364230725389,0.021054735399583,1107.6547724791485,3046.058954315347,4278.511614992479,0,0,1,107.0,230300
Localidade 2,Tipo 1,0.5123870215458182,0.3833829409646163,195.53597955170963,3607.092609926344,2183.4202697890614,0,0,3,196.0,235000
Localidade 3,Tipo 1,0.6075842383155511,0.4980207467742004,212.23123066470973,3324.192398088623,2429.82758899032,0,0,38,147.0,716100
Localidade 4,Tipo 2,0.7486708919121657,0.0788379127579697,1681.0019707956428,4307.876285561908,2962.237806222205,0,0,8,140.0,336100
Localidade 3,Tipo 1,0.2820590656708077,0.1053858083258481,3294.9423426904063,4042.901046336993,1578.3705614551404,0,0,47,149.0,536000
Localidade 2,Tipo 2,0.5487499702642039,0.0709837869552257,2649.5050288841267,,4124.906147092324,0,0,8,79.0,333500
Localidade 3,Tipo 1,0.4354485506574607,0.6217881667198175,1129.3830015966782,1954.6748594511023,2142.208384685835,0,0,45,155.0,574500
Localidade 3,Tipo 1,0.7325230554201401,0.1986356932169107,1425.9419707897955,2498.335113583741,3078.557053504409,0,0,32,103.0,783600
Localidade 1,,0.3277405671546726,0.7656834321709287,3741.138622226181,1340.3571347395912,2600.54810482149,0,0,5,69.0,533200
Localidade 4,Tipo 1,0.417179068671061,0.7207846232076145,4411.733975511565,1781.7830543909015,2775.7478540266093,1,0,6,130.0,624500
Localidade 3,Tipo 2,0.5117418260032142,0.576139839460851,1305.2740628768977,2455.558289924724,2196.1659060085003,0,0,40,62.0,518600
Localidade 3,Tipo 1,0.0229157571174555,0.8346250646748319,4821.641421917592,1241.152836470067,5502.073014740723,0,0,17,98.0,1077000
Localidade 4,Tipo 2,0.023371173023311,0.8831814323275545,5252.492606687482,3542.762114758075,541.9943032173906,0,0,21,173.0,274100
Localidade 3,Tipo 2,0.6937103977455223,0.9519785514644126,710.1964704040587,1731.5552272883044,2050.8068260228383,0,0,45,141.0,469300
Localidade 3,Tipo 1,0.311846353377967,0.0938522660636577,3062.3185245027403,4173.655000443699,1283.633573903181,0,0,37,98.0,697700
Localidade 4,Tipo 2,0.2133455772969021,0.6853789980591104,3199.437251883513,2277.320370880721,2261.209970114891,0,0,11,156.0,318100
Localidade 4,tipo 1,0.6530685786498129,0.6292514073675458,5219.675055355321,883.6615592070278,1580.3061584935683,1,0,9,73.0,613600
Localidade 3,Tipo 1,0.739990282301522,0.7214351313469461,2456.0487442404506,2387.8768754934126,1813.7357557210528,0,0,13,58.0,1148700
Localidade 4,Tipo 2,0.9094045953293324,0.7628792062715475,7278.505533454379,3722.8872745373615,3435.862705108918,1,0,26,202.0,211300
Localidade 4,Tipo 2,0.0410453609249585,0.4055643884740063,1103.5706342790445,1242.8769840442392,1634.428781861617,0,0,12,156.0,321700
Localidade 8,Tipo 2,0.4029149373176023,0.6887813170325809,1700.5019220364832,2199.248721747012,1950.6459585299312,0,0,39,83.0,527600
Localidade 1,Tipo 1,0.5740743095597659,0.7186388489189516,3780.6788070276702,1624.9804038951977,1834.3573558146709,0,0,1,,951500
Localidade 4,Tipo 2,0.8337805177937456,0.1931678260216196,2628.10565970836,5055.516681938434,1762.859134762529,0,0,16,144.0,287900
Localidade 2,tipo 2,0.95912204158199,0.3189943225320519,2443.9918507324173,622.8528795066358,2689.846611936526,0,0,6,146.0,362100
Localidade 1,Tipo 2,0.1473113477811608,0.5311634801224423,2250.8516732177504,2361.985845597811,3877.979911781409,1,0,12,118.0,419400
Localidade 1,Tipo 2,0.5472257832210513,0.371951103523077,2241.9085625160465,3167.619614952047,1376.4501391700844,1,0,4,181.0,489800
Localidade 2,Tipo 2,0.3744296111046803,0.5812477624240564,2375.4767784268024,2308.2759985146067,,1,0,8,152.0,300900
Localidade 1,,0.9737487345395804,0.8941361566598856,1694.2334874171595,3043.2315529425096,4874.361365657184,0,0,3,147.0,918700
LOCALIDADE 4,Tipo 1,0.1960090585148801,0.5783038283707684,2116.8299861641613,1566.0884135404417,2832.363331011311,0,0,11,92.0,638100
Localidade 4,Tipo 2,0.0077049642965794,0.7804660859445158,4308.504943888143,2538.437903299789,614.6341710945577,0,0,13,150.0,319100
Localidade 2,TIPO 1,0.5784686919347372,0.3109917304392753,1017.9647502733344,2875.0588206536268,1964.730206220151,0,0,2,98.0,226900
,Tipo 2,0.5954635491090069,0.8442289456291467,3756.59628330666,776.2058611807931,3052.4239550938646,0,0,10,93.0,502400
Localidade 3,,0.92228651163885,0.8726477308138425,1842.9005280253184,2617.9816400772884,2733.69208567872,0,0,39,136.0,657300
Localidade 3,Tipo 2,0.1050830167510612,0.7457001860238833,3621.069837296063,221.09678770734416,4679.03138869941,0,0,5,84.0,1125200
Localidade 2,Tipo 2,0.9304497474846812,0.8287122814290917,2169.244284996588,3265.4505176316466,4364.092924444081,1,0,7,144.0,305600
Localidade 4,Tipo 2,0.2285877520393529,0.4629487982891717,1222.2892946531197,1933.4474305435867,1760.0266002188714,0,0,17,68.0,289600
Localidade 2,Tipo 2,0.2350617588396381,0.5930449797671483,3498.8529626073614,3306.0466323912465,2905.6534530130784,1,0,2,175.0,335100
Localidade 4,Tipo 1,0.4994007094979212,0.4801849280023215,3691.069769906483,1557.150548529199,534.9054491413119,0,0,9,144.0,693100
Localidade 2,Tipo 1,0.2559468316408346,0.9574104632762932,6210.391811662026,3299.185308465532,3816.22623112182,1,0,8,64.0,180000
Localidade 4,Tipo 2,0.97181562906087,0.2222581762084189,4033.553493497274,5698.737723325054,2161.502875596088,0,0,10,132.0,321300
